id,text,speaker,speaker_id,audio_file,context,debate
n020606,I said we’re going to fly through them.,Joe Biden,1,a020606,National Security,2
n020607,"We just flew B-52, B-1 bombers through it.",Joe Biden,1,a020607,National Security,2
n020608,We’re not going to pay attention.,Joe Biden,1,a020608,National Security,2
n020609,They have to play by the rules.,Joe Biden,1,a020609,National Security,2
n020610,And what’s he do?,Joe Biden,1,a020610,National Security,2
n020611,"He embraces guys like the thugs, like in North Korea and the Chinese president and Putin and others, and he pokes his finger [inaudible 00:10:36] all of our friends, all of our allies.",Joe Biden,1,a020611,National Security,2
n020612,"We make up only… we’re 25%, 25% of the world’s economy.",Joe Biden,1,a020612,National Security,2
n020613,"We need to be having the rest of our friends with us saying to China, “These are the rules.",Joe Biden,1,a020613,National Security,2
n020614,"You play by them, or you’re going to pay the price for not paying by them economically.”",Joe Biden,1,a020614,National Security,2
n020615,"That’s the way I will run it, and that’s what we did and upholding steel tariffs and a range of other things when we were president and vice-president.",Joe Biden,1,a020615,National Security,2
n020616,All right.,Kristen Welker,3,a020616,National Security,2
n020617,Let’s talk about North Korea.,Kristen Welker,3,a020617,National Security,2
n020618,"No, no, no.",Donald Trump,2,a020618,National Security,2
n020619,Let…,Kristen Welker,3,a020619,National Security,2
n020620,Excuse me.,Donald Trump,2,a020620,National Security,2
n020621,"No, I have to…",Donald Trump,2,a020621,National Security,2
n020622,… and Vice President.,Joe Biden,1,a020622,National Security,2
n020623,"All right, let’s talk about North Korea-",Kristen Welker,3,a020623,National Security,2
n020624,Excuse me.,Donald Trump,2,a020624,National Security,2
n020625,"No, I have to respond to that.",Donald Trump,2,a020625,National Security,2
n020626,Okay.,Kristen Welker,3,a020626,National Security,2
n020627,"Very quickly, and then we’re going to move on to North Korea.",Kristen Welker,3,a020627,National Security,2
n020628,His son walked out with a billion and a half dollars from China to …,Donald Trump,2,a020628,National Security,2
n020629,Not true.,Joe Biden,1,a020629,National Security,2
n020630,… after spending 10 minutes in office and being in Air Force Two.,Donald Trump,2,a020630,National Security,2
n020631,Number one.,Donald Trump,2,a020631,National Security,2
n020632,"Number two, there’s a very strong email talking about your family wanting to make $10 million a year for introductions.",Donald Trump,2,a020632,National Security,2
n020633,"President Trump, on China policy-",Kristen Welker,3,a020633,National Security,2
n020634,That’s not true.,Joe Biden,1,a020634,National Security,2
n020635,"… though, what specifically-",Kristen Welker,3,a020635,National Security,2
n020636,"No, but wait a minute.",Donald Trump,2,a020636,National Security,2
n020637,"What are you going to do, what specifically are you going to do to make China pay?",Kristen Welker,3,a020637,National Security,2
n020638,You’ve said you’re going to make them pay.,Kristen Welker,3,a020638,National Security,2
n020639,"First of all, China is paying.",Donald Trump,2,a020639,National Security,2
n020640,They’re paying billions and billions of dollars.,Donald Trump,2,a020640,National Security,2
n020641,I just gave $28 billion.,Donald Trump,2,a020641,National Security,2
n020642,New sanctions?,Kristen Welker,3,a020642,National Security,2
n020643,I just gave $28 billion to our farmers.,Donald Trump,2,a020643,National Security,2
n020644,Tax payer’s money.,Joe Biden,1,a020644,National Security,2
n020645,It’s what?,Donald Trump,2,a020645,National Security,2
n020646,Taxpayer’s money.,Joe Biden,1,a020646,National Security,2
n020647,Didn’t come from China.,Joe Biden,1,a020647,National Security,2
n020648,"No, no.",Donald Trump,2,a020648,National Security,2
n020649,You know who the taxpayer is?,Donald Trump,2,a020649,National Security,2
n020650,It’s called China.,Donald Trump,2,a020650,National Security,2
n020651,Not true.,Joe Biden,1,a020651,National Security,2
n020652,"China pays 28 billion, and you know what they did to pay it, Joe?",Donald Trump,2,a020652,National Security,2
n020653,"They devalued their currency and they also paid up, and you know got the money?",Donald Trump,2,a020653,National Security,2
n020654,"Our farmers, our great farmers, because they were targeted.",Donald Trump,2,a020654,National Security,2
n020655,You never charged them anything.,Donald Trump,2,a020655,National Security,2
n020656,"Also, I charged them 25% on dumped steel, because they were killing our steel industry.",Donald Trump,2,a020656,National Security,2
n020657,We were not going to have a steel industry.,Donald Trump,2,a020657,National Security,2
n020658,Okay.,Kristen Welker,3,a020658,National Security,2
n020659,And now we have a steel industry.,Donald Trump,2,a020659,National Security,2
n020660,Okay.,Kristen Welker,3,a020660,National Security,2
n020661,"Vice President Biden, your response, please.",Kristen Welker,3,a020661,National Security,2
n020662,"My response is, look, there’s a reason why he’s bringing up all this malarkey.",Joe Biden,1,a020662,National Security,2
n020663,There’s a reason for it.,Joe Biden,1,a020663,National Security,2
n020664,He doesn’t want to talk about the substantive issues.,Joe Biden,1,a020664,National Security,2
n020665,It’s not about his family and my family.,Joe Biden,1,a020665,National Security,2
n020666,"It’s about your family, and your family’s hurting badly.",Joe Biden,1,a020666,National Security,2
n020667,"If you’re a middle-class family, you’re getting hurt badly right now.",Joe Biden,1,a020667,National Security,2
n020668,"You’re sitting at the kitchen table this morning deciding, “Well, we can’t get new tires.",Joe Biden,1,a020668,National Security,2
n020669,"They’re bald, because we have to wait another month or so.” Or, “Are we going to be able to pay the mortgage?” Or, “Who’s going to tell her she can’t go back to community college?” They’re the decisions you’re making, and the middle-class families like I grew up in Scranton and Claymont, they’re in trouble.",Joe Biden,1,a020669,National Security,2
n020670,"We should be talking about your families, but that’s the last thing he wants to talk about.",Joe Biden,1,a020670,National Security,2
n020671,That is a typical statement.,Donald Trump,2,a020671,National Security,2
n020672,I want to talk about North Korea.,Joe Biden,1,a020672,National Security,2
n020673,Excuse me.,Donald Trump,2,a020673,National Security,2
n020674,"Just for one second, please.",Donald Trump,2,a020674,National Security,2
n020675,"10 seconds, Mr. President.",Kristen Welker,3,a020675,National Security,2
n020676,10 seconds.,Kristen Welker,3,a020676,National Security,2
n020677,That’s a typical political statement.,Donald Trump,2,a020677,National Security,2
n020678,"Let’s get off this China thing, and then he looks, “The family around the table, everything.” Just a typical politician when I see that.",Donald Trump,2,a020678,National Security,2
n020679,I’m not a typical politician.,Donald Trump,2,a020679,National Security,2
n020680,Let’s talk about North Korea now.,Kristen Welker,3,a020680,National Security,2
n020681,That’s why I got elected.,Donald Trump,2,a020681,National Security,2
n020682,Let’s get off the subject of China.,Donald Trump,2,a020682,National Security,2
n020683,Let’s talk about sitting around the table.,Donald Trump,2,a020683,National Security,2
n020684,"Come on, Joe.",Donald Trump,2,a020684,National Security,2
n020685,You could do better.,Donald Trump,2,a020685,National Security,2
n020686,We’re going to talk about North Korea now.,Kristen Welker,3,a020686,National Security,2
n020687,"President Trump, you’ve met with North Korean leader Kim Jong-un three times.",Kristen Welker,3,a020687,National Security,2
n020688,You’ve talked about your beautiful letters with him.,Kristen Welker,3,a020688,National Security,2
n020689,"You’ve touted the fact that there hasn’t been a war or a long range missile test, and yet North Korea recently rolled out its biggest ever intercontinental ballistic missile and continues to develop its nuclear arsenal.",Kristen Welker,3,a020689,National Security,2
n020690,Do you see that as a betrayal of the relationship you forged.,Kristen Welker,3,a020690,National Security,2
n020691,No.,Joe Biden,1,a020691,National Security,2
n020692,Just 30 seconds here because we need to get onto the next topic.,Kristen Welker,3,a020692,National Security,2
n020693,"So when I met with Barack Obama, we sat in the White House, right at the beginning, had a great conversation.",Donald Trump,2,a020693,National Security,2
n020694,Was supposed to be 15 minutes and it was well over an hour.,Donald Trump,2,a020694,National Security,2
n020695,"He said, “The biggest problem we have is North Korea.” He indicated we will be in a war with North Korea.",Donald Trump,2,a020695,National Security,2
n020696,Guess what?,Donald Trump,2,a020696,National Security,2
n020697,It would be a nuclear war.,Donald Trump,2,a020697,National Security,2
n020698,And he does have plenty of nuclear capability.,Donald Trump,2,a020698,National Security,2
n020699,"In the meantime, I have a very good relationship with him.",Donald Trump,2,a020699,National Security,2
n020700,"Different kind of a guy, but he probably thinks the same thing about me.",Donald Trump,2,a020700,National Security,2
n020701,We have a different kind of a relationship.,Donald Trump,2,a020701,National Security,2
n020702,We have a very good relationship and there’s no war.,Donald Trump,2,a020702,National Security,2
n020703,"And about two months ago, he broke into a certain area.",Donald Trump,2,a020703,National Security,2
